# time(ps) Nwater Force (pN) Pressure Dif (atm) 
501 171 5941.6515 12802.723384744913
502 170 5906.905 12727.853657348745
503 171 5941.6515 12802.723384744913
504 175 6080.6375 13102.20229432959
505 171 5941.6515 12802.723384744913
506 173 6011.144499999999 12952.462839537251
507 169 5872.1585 12652.983929952574
508 173 6011.144499999999 12952.462839537251
509 168 5837.411999999999 12578.114202556406
510 169 5872.1585 12652.983929952574
511 165 5733.1725 12353.505020367898
512 170 5906.905 12727.853657348745
513 164 5698.4259999999995 12278.63529297173
514 157 5455.2005 11754.547201198546
515 169 5872.1585 12652.983929952574
516 169 5872.1585 12652.983929952574
517 172 5976.397999999999 12877.593112141081
518 170 5906.905 12727.853657348745
519 174 6045.891 13027.33256693342
520 171 5941.6515 12802.723384744913
521 173 6011.144499999999 12952.462839537251
522 170 5906.905 12727.853657348745
523 165 5733.1725 12353.505020367898
524 166 5767.919 12428.374747764068
525 170 5906.905 12727.853657348745
526 167 5802.665499999999 12503.244475160236
527 169 5872.1585 12652.983929952574
528 168 5837.411999999999 12578.114202556406
529 170 5906.905 12727.853657348745
530 165 5733.1725 12353.505020367898
531 172 5976.397999999999 12877.593112141081
532 172 5976.397999999999 12877.593112141081
533 167 5802.665499999999 12503.244475160236
534 164 5698.4259999999995 12278.63529297173
535 167 5802.665499999999 12503.244475160236
536 170 5906.905 12727.853657348745
537 169 5872.1585 12652.983929952574
538 169 5872.1585 12652.983929952574
539 168 5837.411999999999 12578.114202556406
540 167 5802.665499999999 12503.244475160236
541 168 5837.411999999999 12578.114202556406
542 166 5767.919 12428.374747764068
543 167 5802.665499999999 12503.244475160236
544 170 5906.905 12727.853657348745
545 173 6011.144499999999 12952.462839537251
546 169 5872.1585 12652.983929952574
547 170 5906.905 12727.853657348745
548 178 6184.8769999999995 13326.811476518098
549 171 5941.6515 12802.723384744913
550 172 5976.397999999999 12877.593112141081
551 171 5941.6515 12802.723384744913
552 166 5767.919 12428.374747764068
553 171 5941.6515 12802.723384744913
554 174 6045.891 13027.33256693342
555 173 6011.144499999999 12952.462839537251
556 169 5872.1585 12652.983929952574
557 172 5976.397999999999 12877.593112141081
558 171 5941.6515 12802.723384744913
559 169 5872.1585 12652.983929952574
560 163 5663.679499999999 12203.765565575559
561 172 5976.397999999999 12877.593112141081
562 169 5872.1585 12652.983929952574
563 162 5628.933 12128.895838179393
564 164 5698.4259999999995 12278.63529297173
565 171 5941.6515 12802.723384744913
566 172 5976.397999999999 12877.593112141081
567 161 5594.1865 12054.026110783223
568 166 5767.919 12428.374747764068
569 166 5767.919 12428.374747764068
570 162 5628.933 12128.895838179393
571 168 5837.411999999999 12578.114202556406
572 168 5837.411999999999 12578.114202556406
573 171 5941.6515 12802.723384744913
574 168 5837.411999999999 12578.114202556406
575 168 5837.411999999999 12578.114202556406
576 171 5941.6515 12802.723384744913
577 173 6011.144499999999 12952.462839537251
578 171 5941.6515 12802.723384744913
579 173 6011.144499999999 12952.462839537251
580 172 5976.397999999999 12877.593112141081
581 173 6011.144499999999 12952.462839537251
582 170 5906.905 12727.853657348745
583 173 6011.144499999999 12952.462839537251
584 165 5733.1725 12353.505020367898
585 163 5663.679499999999 12203.765565575559
586 169 5872.1585 12652.983929952574
587 173 6011.144499999999 12952.462839537251
588 172 5976.397999999999 12877.593112141081
589 171 5941.6515 12802.723384744913
590 172 5976.397999999999 12877.593112141081
591 171 5941.6515 12802.723384744913
592 165 5733.1725 12353.505020367898
593 167 5802.665499999999 12503.244475160236
594 170 5906.905 12727.853657348745
595 171 5941.6515 12802.723384744913
596 170 5906.905 12727.853657348745
597 167 5802.665499999999 12503.244475160236
598 165 5733.1725 12353.505020367898
599 174 6045.891 13027.33256693342
600 171 5941.6515 12802.723384744913
